name,starting_apps,sub_apps,mins,goals,asists,yel,red,shots_per_game,pass_accuracy,motm,aerial_duels_won,rating,positions,dob,value,wage,preferred_foot,profile_id,club_id,kit_number,joined,contract_valid_until,flag,image,key_passes,dribbles,fouled,offsides,possession_lost,bad_touch,tackles,interceptions,fouls,offsides_won,clearances,dribbled_past,blocks,own_goals,pass_per_game,accuracy,crosses,long_balls,through_balls,team_name
Sander Berge,9,3,793,0,1,2,0,0.4,88,0,2.2,6.41,CM,1998-02-18,€8M,€40K,right,228092,1796,16,2023-08-09,2027,https://cdn.sofifa.net/flags/no.png,https://cdn.futbin.com/content/fifa24/img/players/228092.png,0.5,0.5,0.4,0.1,0.8,0.5,1.3,0.5,0.8,0.1,1.2,0.5,0.6,0,30.6,88,0,1.5,0,Burnley
Luca Koleosho,10,2,791,0,1,0,0,1.5,73.6,0,0.1,6.30,,,,,,,,,,,,,0.8,2.4,0.8,0.6,1.1,1.4,0.5,0.2,1,0,0,0.5,0,0,16.8,73.6,0.2,0.1,0,Burnley
Hannes Delcroix,2,4,239,0,0,1,0,0.7,91.8,0,0.8,6.20,"CB,LB",1999-02-28,€3.2M,€25K,left,237440,1796,44,2023-08-22,2026,https://cdn.sofifa.net/flags/be.png,https://cdn.futbin.com/content/fifa24/img/players/237440.png,0.3,0,0,0,0.2,0.2,0.5,1,0.5,0,1,0,0.2,0,32.3,91.8,0,0.8,0,Burnley
Jacob Bruun Larsen,0,11,183,1,0,0,0,0.5,87.9,0,0.2,6.19,"ST,LM",1998-09-19,€4.7M,€25K,right,227503,1796,34,undefined,"jun 30, 2024",https://cdn.sofifa.net/flags/dk.png,https://cdn.futbin.com/content/fifa24/img/players/227503.png,0.3,0.5,0.1,0.4,0.3,0.5,0.2,0.1,0.5,0,0.3,0.2,0,0,6,87.9,0,0.2,0,Burnley
Aaron Ramsey,2,4,217,0,0,0,0,0.3,85.1,0,0.3,6.18,"LM,CM,CAM",2003-01-21,€3.8M,€18K,right,266270,1796,21,2023-08-22,2028,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.futbin.com/content/fifa24/img/players/266270.png,0.2,0.3,0.3,0,0.8,1,1.2,0,0.3,0,0.5,0.5,0,0,11.2,85.1,0,0.5,0.2,Burnley
Michael Obafemi,0,1,5,0,0,0,0,1,100,0,0,6.15,ST,2000-07-06,€2.9M,€20K,right,242265,1796,45,2023-07-01,2026,https://cdn.sofifa.net/flags/ie.png,https://cdn.futbin.com/content/fifa24/img/players/242265.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,Burnley
Jay Rodríguez,2,5,293,0,0,0,0,1.4,60.6,0,0.6,6.13,,,,,,,,,,,,,0.1,0.3,0.1,0.6,0.4,0.6,0.6,0.1,0.7,0,0.6,0.3,0.1,0,9.4,60.6,0,0.1,0,Burnley
Benson Manuel,1,2,66,0,0,0,0,0.7,94.7,0,0,6.12,"RM,RW",1997-03-28,€5M,€39K,left,222724,1796,10,2022-08-04,2027,https://cdn.sofifa.net/flags/be.png,https://cdn.futbin.com/content/fifa24/img/players/222724.png,0,1,0.3,0,0.3,0.7,0.7,0,0.3,0,0,0,0,0,6.3,94.7,0,0,0,Burnley
Nathan Redmond,0,6,89,0,0,0,0,0,65.8,0,0.2,6.08,"RM,LM,ST",1994-03-06,€10.5M,€49K,right,198719,1796,15,2023-07-21,2025,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.futbin.com/content/fifa24/img/players/198719.png,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0,0.2,0,0.2,0.2,0,0,6.3,65.8,0.2,0.3,0,Burnley
Jack Cork,0,1,16,0,0,0,0,0,60,0,0,6.05,"CDM,CM",1989-06-25,€1M,€33K,right,169706,1796,4,2017-07-11,2024,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.futbin.com/content/fifa24/img/players/169706.png,0,0,0,0,0,0,1,0,1,0,0,2,0,0,15,60,0,1,0,Burnley
Mike Trésor,2,4,223,0,0,0,0,0.5,81,0,0,6.01,"LM,CAM",1999-05-28,€20M,€17K,right,253150,1796,31,undefined,"jun 30, 2024",https://cdn.sofifa.net/flags/be.png,https://cdn.futbin.com/content/fifa24/img/players/253150.png,0.7,0.2,0,0.2,0.3,0.5,0.7,0,0,0,0.2,0.7,0,0,13.2,81,0.2,0,0,Burnley
Connor Roberts,8,1,735,0,1,2,1,0,85.1,0,0.4,5.97,"RB,RWB",1995-09-23,€5.5M,€38K,right,225147,1796,14,2021-08-31,2025,https://cdn.sofifa.net/flags/gb-wls.png,https://cdn.futbin.com/content/fifa24/img/players/225147.png,0.7,0,0.9,0,0.1,0.3,1.1,0.4,0.4,0,2.2,0.8,0.6,0,43.1,85.1,0.2,1.2,0,Burnley
Ameen Al Dakhil,10,0,856,0,0,1,0,0.5,85.9,0,1.1,5.95,CB,2002-03-06,€4.9M,€21K,right,263573,1796,28,2023-01-13,2026,https://cdn.sofifa.net/flags/be.png,https://cdn.futbin.com/content/fifa24/img/players/263573.png,0.1,0.2,0.4,0,0.6,0.4,0.9,0.8,0.6,0.6,2.8,0.8,0.4,1,53.9,85.9,0.1,1.8,0.2,Burnley
Vitinho,5,1,421,0,0,0,0,0.2,79.2,0,0.7,5.80,"CF,ST,LM",1993-10-09,€1.9M,€21K,right,208008,112096,27,2022-08-29,2025,https://cdn.sofifa.net/flags/br.png,https://cdn.futbin.com/content/fifa24/img/players/208008.png,0.5,0.3,0.8,0,1,0.8,0.8,0.3,0.7,0.2,1.5,1,0.2,0,28,79.2,0,0.8,0,Burnley
Anass Zaroury,1,3,126,0,0,0,1,0.8,69.6,0,0,5.74,"LM,ST",2000-11-07,€9.5M,€34K,right,260843,1796,19,2022-08-30,2028,https://cdn.sofifa.net/flags/ma.png,https://cdn.futbin.com/content/fifa24/img/players/260843.png,0.5,0.3,0.5,0,0.5,0.5,0,0,1,0,0.3,1,0,0,11.5,69.6,0.5,0.5,0,Burnley
